name,count,collection,eod,eodnum,tops,th,gs_tops_mm,snd_shl,mean_gs_mm,max_gs_mm,ng,ar,depth_m,grain_size_mm
Sierra del Toro dc2,9,Cerro Toro,slopechannel,2,2.824768399,0.110933097,0.03125,0,0.03125,0.03125,0.773429647,0.159090909,"2.8248,2.7138,","0.0629,0.0629,"
Sierra del Toro dc2,9,Cerro Toro,slopechannel,2,2.713835302,0.310612673,0.287578558,1,0.287578558,0.287578558,0.773429647,0.159090909,"2.7138,2.4032,","0.2876,0.2876,"
Sierra del Toro dc2,9,Cerro Toro,slopechannel,2,2.403222629,0.477012319,0.03125,0,0.03125,0.03125,0.773429647,0.159090909,"2.4032,1.9262,","0.0583,0.0583,"
Sierra del Toro dc2,9,Cerro Toro,slopechannel,2,1.926210311,0.377172531,0.251677955,1,0.251677955,0.251677955,0.773429647,0.159090909,"1.9262,1.5490,","0.2517,0.2517,"
Sierra del Toro dc2,9,Cerro Toro,slopechannel,2,1.54903778,0.077653168,0.03125,0,0.03125,0.03125,0.773429647,0.159090909,"1.5490,1.4714,","0.0629,0.0629,"
Sierra del Toro dc2,9,Cerro Toro,slopechannel,2,1.471384612,0.404905805,0.434792064,1,0.434792064,0.434792064,0.773429647,0.159090909,"1.4714,1.0665,","0.4348,0.4348,"
Sierra del Toro dc2,9,Cerro Toro,slopechannel,2,1.066478806,1.066478806,0.666189598,1,15.29225265,123.3257022,0.773429647,0.159090909,"1.0665,1.0498,1.0166,0.9445,0.7337,0.5063,0.3121,0.2012,0.1846,0.1568,0.0958,0.0293,0.0000,","0.6662,1.0911,1.5228,1.6942,1.7400,1.6718,1.7400,2.0694,3.8728,33.0248,87.1935,123.3257,123.3257,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,105.1084448,1.821954108,0.03125,0,0.03125,0.03125,0.952508963,0.492063492,"105.1084,103.2865,","0.0625,0.0625,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,103.2864907,0.565204742,0.291150511,1,0.507380866,0.648859284,0.952508963,0.492063492,"103.2865,103.2599,103.1203,102.9274,102.8077,102.7213,","0.2912,0.3363,0.4346,0.5617,0.6489,0.6489,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,102.721286,0.742817342,0.414240027,1,0.414240027,0.414240027,0.952508963,0.492063492,"102.7213,101.9785,","0.4142,0.4142,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,101.9784687,3.301633415,,,,,0.952508963,0.492063492,"101.9785,98.6768,","NaN,NaN,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,98.67683524,1.963597591,170.6974508,1,170.6974508,170.6974508,0.952508963,0.492063492,"98.6768,96.7132,","170.6975,170.6975,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,96.71323765,0.187726987,0.03125,0,0.03125,0.03125,0.952508963,0.492063492,"96.7132,96.5255,","0.0629,0.0629,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,96.52551066,0.534033754,0.40835968,1,1.031489876,3.52981965,0.952508963,0.492063492,"96.5255,96.3878,96.2126,96.1501,96.1188,96.0875,96.0687,95.9915,","0.4084,0.4209,0.4273,0.4748,0.8297,2.0820,3.5298,3.5298,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,95.9914769,1.133472123,0.572637806,1,0.572637806,0.572637806,0.952508963,0.492063492,"95.9915,94.8580,","0.5726,0.5726,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,94.85800478,0.069967415,0.03125,0,0.03125,0.03125,0.952508963,0.492063492,"94.8580,94.7880,","0.0625,0.0625,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,94.78803737,0.424468984,0.395137216,1,0.395137216,0.395137216,0.952508963,0.492063492,"94.7880,94.3636,","0.3951,0.3951,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,94.36356838,0.123454383,0.03125,0,0.03125,0.03125,0.952508963,0.492063492,"94.3636,94.2401,","0.0583,0.0583,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,94.240114,0.94424633,0.236156874,1,0.365318569,0.459726042,0.952508963,0.492063492,"94.2401,94.0674,93.7104,93.4225,93.2959,","0.2362,0.2949,0.3785,0.4597,0.4597,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,93.29586767,0.391516771,0.03125,0,0.03125,0.03125,0.952508963,0.492063492,"93.2959,92.9044,","0.0583,0.0583,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,92.9043509,0.310910377,0.459726042,1,1.894285549,7.834217857,0.952508963,0.492063492,"92.9044,92.8122,92.7086,92.6740,92.6625,92.6280,92.5934,","0.4597,0.5430,0.6595,0.8466,1.8935,7.8342,7.8342,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,92.59344052,0.518183961,0.41141743,1,1.081282836,3.39152207,0.952508963,0.492063492,"92.5934,92.3401,92.2365,92.2019,92.1789,92.1559,92.0753,","0.4114,0.4230,0.4996,1.0869,2.3642,3.3915,3.3915,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,92.07525656,0.218788784,0.03125,0,0.03125,0.03125,0.952508963,0.492063492,"92.0753,91.8565,","0.0583,0.0583,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,91.85646778,4.887970306,7.010988026,1,128.8038978,284.1494443,0.952508963,0.492063492,"91.8565,91.5225,90.6589,90.0025,89.1159,88.4480,87.7686,87.0892,86.9685,","7.0110,15.2509,41.4230,75.9396,125.1533,184.5864,260.1978,284.1494,284.1494,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,86.96849747,1.778082221,0.620218972,1,0.620218972,0.620218972,0.952508963,0.492063492,"86.9685,85.1904,","0.6202,0.6202,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,85.19041525,6.061349708,12.20650648,1,99.44742158,229.4596459,0.952508963,0.492063492,"85.1904,84.6289,83.6619,82.7417,81.7122,80.7140,79.9186,79.5442,79.2323,79.1291,","12.2065,16.4895,30.0914,68.9029,100.3480,146.1438,212.8394,229.4596,212.8394,212.8394,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,79.12906554,1.946722857,0.392391079,1,0.392391079,0.392391079,0.952508963,0.492063492,"79.1291,77.1823,","0.3924,0.3924,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,77.18234269,6.965590638,12.50847458,1,278.1054844,307.1237843,0.952508963,0.492063492,"77.1823,77.1381,77.0201,76.7841,76.7252,76.7006,76.6318,76.2237,74.2530,73.0639,71.2911,70.5237,70.4696,70.4588,70.4048,70.3183,70.2168,","12.5085,19.1629,21.0683,22.0909,42.8935,293.9449,307.1238,307.1238,306.7688,302.5715,306.7688,302.5715,282.4306,169.8940,90.9094,45.5430,45.5430,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,70.21675205,0.534685698,0.146124243,1,0.146124243,0.146124243,0.952508963,0.492063492,"70.2168,69.6821,","0.1461,0.1461,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,69.68206635,2.714558158,82.66486855,1,84.78597953,369.3311759,0.952508963,0.492063492,"69.6821,69.6135,69.1474,68.7361,68.6127,68.3522,67.8449,67.4885,67.3514,67.2417,67.1594,67.0498,66.9675,","82.6649,94.3468,37.0863,9.8890,8.6646,16.7794,55.1356,94.3468,115.0366,288.7859,369.3312,369.3312,369.3312,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,66.96750819,3.486986553,171.0228366,1,171.0228366,171.0228366,0.952508963,0.492063492,"66.9675,63.4805,","171.0228,171.0228,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,63.48052164,5.848322258,449.7076138,1,449.7076138,449.7076138,0.952508963,0.492063492,"63.4805,57.6322,","449.7076,449.7076,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,57.63219938,0.180495942,0.405780996,1,0.405780996,0.405780996,0.952508963,0.492063492,"57.6322,57.4517,","0.4058,0.4058,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,57.45170344,0.372272881,0.822856645,1,2.067279216,3.204580993,0.952508963,0.492063492,"57.4517,57.3615,57.2374,57.1471,57.0794,","0.8229,1.2714,2.1900,3.2046,3.2046,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,57.07943056,0.530206831,90.41860864,1,287.8495473,369.3311759,0.952508963,0.492063492,"57.0794,56.9779,56.7861,56.6395,56.5492,","90.4186,204.4213,340.6178,369.3312,369.3312,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,56.54922373,0.507644838,193.6012603,1,291.3409825,340.6177695,0.952508963,0.492063492,"56.5492,56.4477,56.2785,56.1318,56.0416,","193.6013,259.1952,299.2742,340.6178,340.6178,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,56.04157889,6.03937734,3.572786118,1,164.9281923,312.4653966,0.952508963,0.492063492,"56.0416,55.6242,55.2181,54.8232,54.2366,53.6387,53.3793,53.1536,52.4881,51.6758,51.1343,50.7508,50.3898,50.1642,50.0022,","3.5728,3.8764,4.3856,6.0776,20.1061,95.4719,155.7531,193.6013,262.9488,290.7909,290.7909,299.2742,312.4654,303.6082,303.6082,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,50.00220155,0.420161807,0.415346904,1,0.789959577,2.61991335,0.952508963,0.492063492,"50.0022,49.9020,49.7642,49.7016,49.6702,49.6515,49.6327,49.5820,","0.4153,0.4217,0.4217,0.4479,0.6150,1.3282,2.6199,2.6199,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,49.58203974,1.016105316,58.57201984,1,273.1843485,369.3311759,0.952508963,0.492063492,"49.5820,49.5439,49.2264,48.9597,48.9089,48.8454,48.8200,48.7438,48.5659,","58.5720,99.9233,250.3449,314.1017,363.3657,369.3312,369.3312,369.3312,369.3312,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,48.56593442,8.139053899,127.6534773,1,302.0017825,363.3656877,0.952508963,0.492063492,"48.5659,48.4643,48.3119,47.3593,46.6353,45.9749,45.4795,44.6920,43.3076,42.2026,41.3262,41.0341,40.5641,40.4269,","127.6535,208.3360,250.3449,267.1568,275.9479,280.4513,289.6799,294.4074,319.2278,335.1135,351.7897,351.7897,363.3657,363.3657,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,40.42688053,0.683216305,0.181174946,1,0.181174946,0.181174946,0.952508963,0.492063492,"40.4269,39.7437,","0.1812,0.1812,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,39.74366422,0.094891153,0.03125,0,0.03125,0.03125,0.952508963,0.492063492,"39.7437,39.6488,","0.0627,0.0627,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,39.64877307,0.93372895,0.646225557,1,0.800286162,1.118873427,0.952508963,0.492063492,"39.6488,39.5880,39.4400,39.1857,38.9807,38.8821,38.8175,38.7872,38.7682,38.7150,","0.6462,0.7278,0.7619,0.7760,0.7831,0.8049,0.8503,1.0211,1.1189,1.1189,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,38.71504412,0.667084809,0.460651778,1,0.460651778,0.460651778,0.952508963,0.492063492,"38.7150,38.0480,","0.4607,0.4607,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,38.04795931,8.139406678,26.05681845,1,234.6070446,305.8304302,0.952508963,0.492063492,"38.0480,37.4501,36.4649,35.8560,34.8043,33.6529,32.6787,31.4056,30.4203,29.9086,","26.0568,77.4783,163.5554,213.5759,261.8635,273.1860,281.0049,293.1550,305.8304,305.8304,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,29.90855263,2.309619157,0.342494456,1,0.763036756,2.613685093,0.952508963,0.492063492,"29.9086,29.5108,29.0296,28.5325,28.2223,28.1467,28.0592,28.0314,28.0075,27.9479,27.8484,27.7331,27.6695,27.5989,","0.3425,0.3698,0.4070,0.4479,0.4790,0.5074,0.7165,1.1571,1.5575,1.8687,2.1995,2.5641,2.6137,2.6137,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,27.59893347,0.135742563,0.278901563,1,0.278901563,0.278901563,0.952508963,0.492063492,"27.5989,27.4632,","0.2789,0.2789,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,27.46319091,0.086381631,0.03125,0,0.03125,0.03125,0.952508963,0.492063492,"27.4632,27.3768,","0.0630,0.0630,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,27.37680928,0.900837006,0.291626894,1,0.81821792,3.244630912,0.952508963,0.492063492,"27.3768,27.3336,27.2781,27.1547,26.9387,26.7598,26.6796,26.6426,26.6179,26.5994,26.5624,26.5130,26.4760,","0.2916,0.3435,0.3755,0.4045,0.4556,0.5132,0.5955,0.8383,1.3097,2.0160,3.2446,2.7550,2.7550,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,26.47597227,0.271485125,0.03125,0,0.03125,0.03125,0.952508963,0.492063492,"26.4760,26.2045,","0.0583,0.0583,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,26.20448715,1.28158411,0.198105633,1,0.258080343,0.295996412,0.952508963,0.492063492,"26.2045,26.1243,26.0317,25.7787,25.5443,25.2975,25.1556,24.9705,24.9229,","0.1981,0.2231,0.2299,0.2476,0.2589,0.2748,0.2831,0.2960,0.2960,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,24.92290304,0.300509783,0.03125,0,0.03125,0.03125,0.952508963,0.492063492,"24.9229,24.6224,","0.0583,0.0583,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,24.62239326,0.579031044,0.25755023,1,0.627971446,2.343837316,0.952508963,0.492063492,"24.6224,24.5784,24.4685,24.3732,24.2706,24.1753,24.1533,24.1313,24.1240,24.1093,24.0947,24.0654,24.0434,","0.2576,0.3019,0.3417,0.3667,0.4077,0.4696,0.6341,0.9028,1.4292,1.8961,2.3438,1.9993,1.9993,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,24.04336221,0.069630315,0.03125,0,0.03125,0.03125,0.952508963,0.492063492,"24.0434,23.9737,","0.0583,0.0583,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,23.9737319,0.278521262,0.11276425,1,0.121435754,0.126486112,0.952508963,0.492063492,"23.9737,23.9298,23.8528,23.7795,23.7429,23.7209,23.6952,","0.1128,0.1168,0.1232,0.1265,0.1254,0.1200,0.1200,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,23.69521064,0.135595877,0.03125,0,0.03125,0.03125,0.952508963,0.492063492,"23.6952,23.5596,","0.0583,0.0583,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,23.55961476,0.527724496,0.03125,1,0.238864734,0.343194611,0.952508963,0.492063492,"23.5596,23.5413,23.5046,23.4460,23.3727,23.2848,23.1858,23.1162,23.0612,23.0319,","0.0688,0.0912,0.1310,0.1723,0.2093,0.2542,0.2953,0.3313,0.3432,0.3432,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,23.03189026,0.120936864,0.03125,0,0.03125,0.03125,0.952508963,0.492063492,"23.0319,22.9110,","0.0583,0.0583,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,22.9109534,1.242534959,0.258690258,1,0.666050543,1.192486345,0.952508963,0.492063492,"22.9110,22.8743,22.7864,22.5298,22.1670,21.8812,21.6943,21.6684,","0.2587,0.3087,0.3493,0.4634,0.7081,0.9647,1.1925,1.1925,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,21.66841844,0.197136449,0.03125,0,0.03125,0.03125,0.952508963,0.492063492,"21.6684,21.4713,","0.0583,0.0583,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,21.47128199,2.019446554,0.241629152,1,0.644745129,1.115669065,0.952508963,0.492063492,"21.4713,21.4376,21.3415,20.4952,20.0000,19.5432,19.4518,","0.2416,0.2875,0.3228,0.5763,0.8065,1.1157,1.1157,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,19.45183544,0.744935451,0.03125,0,0.03125,0.03125,0.952508963,0.492063492,"19.4518,18.7069,","0.0583,0.0583,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,18.70689999,1.533775263,0.350683042,1,0.350683042,0.350683042,0.952508963,0.492063492,"18.7069,17.1731,","0.3507,0.3507,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,17.17312472,2.012851775,0.36016974,1,0.455338788,0.566994671,0.952508963,0.492063492,"17.1731,17.1233,16.9295,16.4921,16.1931,16.0214,15.8608,15.6283,15.3846,15.2518,15.1603,","0.3602,0.4116,0.4171,0.4227,0.4227,0.4284,0.4459,0.5028,0.5447,0.5670,0.5670,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,15.16027295,0.485968428,4.268287565,1,75.17188779,134.1934563,0.952508963,0.492063492,"15.1603,15.1235,15.0866,14.9983,14.9026,14.7995,14.7479,14.6743,","4.2683,10.7413,18.9542,44.4300,81.6421,120.6382,134.1935,134.1935,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,14.67430452,1.340094755,0.241866734,1,0.707490458,1.260076471,0.952508963,0.492063492,"14.6743,14.5933,14.4681,14.2031,13.9601,13.7024,13.4373,13.3342,","0.2419,0.3213,0.3638,0.5007,0.6651,0.9319,1.2601,1.2601,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,13.33420977,0.736315799,0.304632961,1,0.331126503,0.332901416,0.952508963,0.492063492,"13.3342,13.2753,13.1722,12.5979,","0.3046,0.3270,0.3329,0.3329,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,12.59789397,10.69930765,0.332901416,1,0.397268353,0.397551268,0.952508963,0.492063492,"12.5979,12.5390,12.4359,1.8986,","0.3329,0.3837,0.3976,0.3976,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,1.898586321,0.998044234,69.28908564,1,240.3486473,318.0205657,0.952508963,0.492063492,"1.8986,1.8443,1.7696,1.5999,1.3011,1.0906,0.9888,0.9005,","69.2891,113.2086,151.9877,210.8393,276.9021,307.2012,318.0206,318.0206,"
Sierra del Toro flame,10,Cerro Toro,slopechannel,2,0.900542087,0.900542087,0.416603124,1,0.494756232,0.550229925,0.952508963,0.492063492,"0.9005,0.7919,0.6425,0.4049,0.2216,0.1062,0.0383,0.0000,","0.4166,0.4521,0.4749,0.5070,0.5325,0.5502,0.4988,0.4988,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,94.91300951,5.716342927,12.77666092,1,153.8234207,289.9047084,0.990536893,0.772727273,"94.9130,94.1494,92.7555,91.3765,90.3829,90.0864,89.5970,89.1967,","12.7767,21.0882,92.3846,201.5932,284.5184,289.9047,289.9047,289.9047,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,89.19666658,4.198613798,0.249025563,1,0.249025563,0.249025563,0.990536893,0.772727273,"89.1967,84.9981,","0.2490,0.2490,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,84.99805278,0.369590655,5.641665587,1,113.7270203,219.7649881,0.990536893,0.772727273,"84.9981,84.9507,84.8180,84.7043,84.6285,","5.6417,20.0760,88.7552,219.7650,219.7650,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,84.62846213,0.350637288,13.96921809,1,132.1756824,219.7649881,0.990536893,0.772727273,"84.6285,84.5432,84.3631,84.2778,","13.9692,54.4276,219.7650,219.7650,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,84.27782484,0.208487036,0.245015591,1,0.245015591,0.245015591,0.990536893,0.772727273,"84.2778,84.0693,","0.2450,0.2450,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,84.0693378,0.350637288,101.6853668,1,259.6293765,320.0607462,0.990536893,0.772727273,"84.0693,84.0409,83.9272,83.7661,83.7187,","101.6854,167.4284,267.3949,320.0607,320.0607,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,83.71870051,1.023481814,167.4283805,1,167.4283805,167.4283805,0.990536893,0.772727273,"83.7187,82.6952,","167.4284,167.4284,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,82.6952187,0.142150252,0.245015591,1,0.245015591,0.245015591,0.990536893,0.772727273,"82.6952,82.5531,","0.2450,0.2450,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,82.55306845,0.549647641,514.0639651,1,514.0639651,514.0639651,0.990536893,0.772727273,"82.5531,82.0034,","514.0640,514.0640,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,82.00342081,2.416554284,,,,,0.990536893,0.772727273,"82.0034,79.5869,","NaN,NaN,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,79.58686652,9.786549522,1.925848298,1,22.71501086,107.1480767,0.990536893,0.772727273,"79.5869,78.9449,77.2177,76.3006,75.3988,73.9773,73.0755,72.5405,72.2348,72.1737,72.1584,71.8374,70.8897,70.2630,69.9420,69.8003,","1.9258,2.1491,2.4875,2.5801,2.7759,3.2130,3.4567,3.5854,3.7189,11.1453,41.5608,74.3376,86.0436,99.5931,107.1481,107.1481,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,69.800317,3.205828233,0.504383742,1,0.504383742,0.504383742,0.990536893,0.772727273,"69.8003,66.5945,","0.5044,0.5044,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,66.59448877,2.181990211,0.630018272,1,0.630018272,0.630018272,0.990536893,0.772727273,"66.5945,64.4125,","0.6300,0.6300,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,64.41249856,0.415119333,0.03125,0,0.03125,0.03125,0.990536893,0.772727273,"64.4125,63.9974,","0.0639,0.0639,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,63.99737922,0.958361916,0.495145726,1,0.495145726,0.495145726,0.990536893,0.772727273,"63.9974,63.0390,","0.4951,0.4951,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,63.03901731,1.286357438,0.360013244,1,0.360013244,0.360013244,0.990536893,0.772727273,"63.0390,61.7527,","0.3600,0.3600,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,61.75265987,0.968611776,0.207374247,1,0.422674246,0.672703915,0.990536893,0.772727273,"61.7527,61.5938,61.3273,61.0762,60.8814,60.8404,60.7840,","0.2074,0.2586,0.3689,0.5137,0.6727,0.6327,0.6327,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,60.78404809,1.23998439,0.507434871,1,0.507434871,0.507434871,0.990536893,0.772727273,"60.7840,59.5441,","0.5074,0.5074,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,59.5440637,0.619667832,0.284515029,1,0.284515029,0.284515029,0.990536893,0.772727273,"59.5441,58.9244,","0.2845,0.2845,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,58.92439587,0.08041491,0.03125,0,0.03125,0.03125,0.990536893,0.772727273,"58.9244,58.8440,","0.0639,0.0639,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,58.84398096,0.979169781,0.377526612,1,0.72368091,0.954707873,0.990536893,0.772727273,"58.8440,58.8156,58.7730,58.6973,58.4230,58.1675,58.0115,57.9547,57.8648,","0.3775,0.4423,0.5009,0.5361,0.6723,0.8335,0.9547,0.9547,0.9547,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,57.86481118,0.860912561,0.500944864,1,0.500944864,0.500944864,0.990536893,0.772727273,"57.8648,57.0039,","0.5009,0.5009,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,57.00389862,1.241700809,0.354248516,1,0.354248516,0.354248516,0.990536893,0.772727273,"57.0039,55.7622,","0.3542,0.3542,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,55.76219781,0.999273508,0.650757391,1,0.650757391,0.650757391,0.990536893,0.772727273,"55.7622,54.7629,","0.6508,0.6508,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,54.7629243,1.246953844,0.650757391,1,1.100026996,1.58625329,0.990536893,0.772727273,"54.7629,54.5441,54.1480,53.7814,53.6454,53.6040,53.5160,","0.6508,0.7711,1.0526,1.4166,1.5863,1.5204,1.5204,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,53.51597046,1.944008582,0.201887011,1,0.410789728,0.684077241,0.990536893,0.772727273,"53.5160,53.3593,53.0192,52.6880,52.3076,52.0256,51.7392,51.6631,51.6139,51.5720,","0.2019,0.2223,0.2783,0.3485,0.4506,0.5464,0.6625,0.6841,0.6415,0.6415,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,51.57196188,0.988137142,0.512476785,1,0.512476785,0.512476785,0.990536893,0.772727273,"51.5720,50.5838,","0.5125,0.5125,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,50.58382473,0.938047241,0.485314514,1,0.756857081,0.995899183,0.990536893,0.772727273,"50.5838,50.5292,50.3516,50.0738,49.9235,49.7642,49.7277,49.6458,","0.4853,0.5295,0.6100,0.7752,0.8739,0.9959,0.9744,0.9744,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,49.64577749,0.864084402,0.51808901,1,0.51808901,0.51808901,0.990536893,0.772727273,"49.6458,48.7817,","0.5181,0.5181,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,48.78169309,1.238700069,0.363234322,1,0.363234322,0.363234322,0.990536893,0.772727273,"48.7817,47.5430,","0.3632,0.3632,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,47.54299302,1.007132994,0.666256569,1,0.666256569,0.666256569,0.990536893,0.772727273,"47.5430,46.5359,","0.6663,0.6663,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,46.53586003,1.284339611,0.511794971,1,0.511794971,0.511794971,0.990536893,0.772727273,"46.5359,45.2515,","0.5118,0.5118,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,45.25152042,0.04931521,0.03125,0,0.03125,0.03125,0.990536893,0.772727273,"45.2515,45.2022,","0.0634,0.0634,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,45.20220521,0.563908711,0.28637615,1,0.28637615,0.28637615,0.990536893,0.772727273,"45.2022,44.6383,","0.2864,0.2864,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,44.6382965,0.081814917,0.03125,0,0.03125,0.03125,0.990536893,0.772727273,"44.6383,44.5565,","0.0637,0.0637,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,44.55648158,0.544179073,0.284143343,1,0.284143343,0.284143343,0.990536893,0.772727273,"44.5565,44.0123,","0.2841,0.2841,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,44.01230251,0.979522331,0.397095314,1,0.727647556,0.981516877,0.990536893,0.772727273,"44.0123,43.9760,43.8776,43.6443,43.4111,43.1934,43.1313,43.1002,43.0328,","0.3971,0.4782,0.5347,0.6520,0.7852,0.9457,0.9815,0.9340,0.9340,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,43.03278018,0.855138543,0.5088231,1,0.5088231,0.5088231,0.990536893,0.772727273,"43.0328,42.1776,","0.5088,0.5088,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,42.17764163,1.248004842,0.355174957,1,0.355174957,0.355174957,0.990536893,0.772727273,"42.1776,40.9296,","0.3552,0.3552,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,40.92963679,1.014069043,0.645088841,1,0.645088841,0.645088841,0.990536893,0.772727273,"40.9296,39.9156,","0.6451,0.6451,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,39.91556775,1.184979556,0.49120347,1,0.49120347,0.49120347,0.990536893,0.772727273,"39.9156,38.7306,","0.4912,0.4912,"
Sierra del Toro h2o,11,Cerro Toro,slopechannel,2,38.73058819,1.971167915,0.919358855,1,0.919358855,0.919358855,0.990536893,0.772727273,"38.7306,36.7594,","0.9194,0.9194,"
